transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,unit_price,quantity,total_sales
5233,2024-10-03,15:13:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5234,2024-10-03,18:26:00,Downtown,Coffee,Americano,3.25,1,3.25
5235,2024-10-03,19:42:00,Riverside,Tea,Earl Grey,3.0,1,3.0
5236,2024-10-03,16:48:00,Downtown,Tea,Chai Latte,4.1,1,4.1
5237,2024-10-03,19:17:00,Downtown,Coffee,Latte,4.25,1,4.25
5238,2024-10-03,08:48:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5239,2024-10-03,13:37:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5240,2024-10-04,19:53:00,Downtown,Coffee,Latte,4.25,1,4.25
5241,2024-10-04,13:13:00,Downtown,Coffee,Latte,4.25,2,8.5
5242,2024-10-04,06:35:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
5243,2024-10-04,06:08:00,Downtown,Coffee,Mocha,4.75,1,4.75
5244,2024-10-04,17:41:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
5245,2024-10-04,06:35:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5246,2024-10-04,08:31:00,Riverside,Coffee,Mocha,4.75,1,4.75
5247,2024-10-04,07:57:00,Riverside,Coffee,Espresso,2.75,1,2.75
5248,2024-10-04,14:27:00,Riverside,Coffee,Mocha,4.75,2,9.5
5249,2024-10-04,13:00:00,Downtown,Bakery,Bagel,2.75,1,2.75
5250,2024-10-04,17:34:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
5251,2024-10-04,17:01:00,Downtown,Coffee,Americano,3.25,1,3.25
5252,2024-10-04,09:11:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
5253,2024-10-04,07:42:00,Downtown,Coffee,Americano,3.25,1,3.25
5254,2024-10-04,19:42:00,Downtown,Coffee,Americano,3.25,1,3.25
5255,2024-10-04,19:32:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5256,2024-10-04,07:04:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
5257,2024-10-04,13:44:00,Downtown,Coffee,Americano,3.25,1,3.25
5258,2024-10-04,11:09:00,Downtown,Coffee,Americano,3.25,1,3.25
5259,2024-10-04,06:15:00,Riverside,Bakery,Croissant,3.5,1,3.5
5260,2024-10-04,15:22:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5261,2024-10-04,07:20:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5262,2024-10-05,06:56:00,Downtown,Coffee,Latte,4.25,1,4.25
5263,2024-10-05,14:27:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5264,2024-10-05,18:11:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5265,2024-10-05,07:10:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5266,2024-10-05,06:13:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5267,2024-10-05,17:00:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
5268,2024-10-05,13:25:00,Downtown,Coffee,Cold Brew,4.5,2,9.0
5269,2024-10-05,14:26:00,Downtown,Coffee,Americano,3.25,1,3.25
5270,2024-10-05,12:18:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5271,2024-10-05,13:27:00,Riverside,Coffee,Espresso,2.75,1,2.75
5272,2024-10-05,06:37:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
5273,2024-10-05,16:43:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
5274,2024-10-05,14:12:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5275,2024-10-05,11:52:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5276,2024-10-05,14:15:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,3,7.5
5277,2024-10-05,14:48:00,Riverside,Coffee,Espresso,2.75,1,2.75
5278,2024-10-05,11:00:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
5279,2024-10-05,17:25:00,Riverside,Coffee,Americano,3.25,1,3.25
5280,2024-10-05,19:29:00,Downtown,Coffee,Espresso,2.75,2,5.5
5281,2024-10-05,07:13:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
5282,2024-10-06,09:50:00,Downtown,Coffee,Mocha,4.75,1,4.75
5283,2024-10-06,19:31:00,Riverside,Bakery,Blueberry Muffin,3.25,2,6.5
5284,2024-10-06,14:16:00,Downtown,Coffee,Cappuccino,4.0,3,12.0
5285,2024-10-06,12:21:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5286,2024-10-06,08:34:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5287,2024-10-06,17:04:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
5288,2024-10-06,06:23:00,Riverside,Tea,Earl Grey,3.0,1,3.0
5289,2024-10-06,10:16:00,Downtown,Tea,Earl Grey,3.0,1,3.0
5290,2024-10-06,19:14:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5291,2024-10-06,08:10:00,Downtown,Coffee,Latte,4.25,1,4.25
5292,2024-10-06,12:23:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5293,2024-10-06,10:34:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
5294,2024-10-06,09:29:00,Riverside,Coffee,Americano,3.25,1,3.25
5295,2024-10-06,14:13:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5296,2024-10-06,12:56:00,Downtown,Tea,Earl Grey,3.0,1,3.0
5297,2024-10-06,13:27:00,Downtown,Tea,Green Tea,3.0,2,6.0
5298,2024-10-06,11:51:00,Downtown,Coffee,Mocha,4.75,1,4.75
5299,2024-10-06,12:57:00,Uptown Mall,Tea,Earl Grey,3.0,2,6.0
5300,2024-10-06,08:36:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
5301,2024-10-06,15:37:00,Riverside,Bakery,Croissant,3.5,2,7.0
5302,2024-10-06,14:46:00,Downtown,Coffee,Mocha,4.75,1,4.75
5303,2024-10-06,16:25:00,Downtown,Coffee,Latte,4.25,1,4.25
5304,2024-10-06,14:08:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5305,2024-10-06,17:55:00,Downtown,Coffee,Mocha,4.75,3,14.25
5306,2024-10-06,06:59:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5307,2024-10-06,09:36:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5308,2024-10-06,07:21:00,Downtown,Coffee,Latte,4.25,1,4.25
5309,2024-10-06,14:00:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5310,2024-10-06,09:30:00,Riverside,Coffee,Americano,3.25,1,3.25
5311,2024-10-07,06:51:00,Downtown,Coffee,Latte,4.25,2,8.5
5312,2024-10-07,11:22:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5313,2024-10-07,08:04:00,Downtown,Coffee,Mocha,4.75,3,14.25
5314,2024-10-07,09:36:00,Riverside,Coffee,Latte,4.25,3,12.75
5315,2024-10-07,10:04:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5316,2024-10-07,18:31:00,Riverside,Coffee,Latte,4.25,1,4.25
5317,2024-10-07,14:44:00,Riverside,Coffee,Latte,4.25,1,4.25
5318,2024-10-07,06:40:00,Riverside,Coffee,Americano,3.25,1,3.25
5319,2024-10-07,17:04:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5320,2024-10-07,09:32:00,Riverside,Tea,Earl Grey,3.0,1,3.0
5321,2024-10-07,06:04:00,Downtown,Merchandise,Reusable Cup,9.0,1,9.0
5322,2024-10-07,10:35:00,Downtown,Tea,Green Tea,3.0,1,3.0
5323,2024-10-07,16:40:00,Riverside,Coffee,Espresso,2.75,2,5.5
5324,2024-10-07,18:42:00,Downtown,Coffee,Mocha,4.75,2,9.5
5325,2024-10-07,12:19:00,Riverside,Merchandise,Gift Card,25.0,1,25.0
5326,2024-10-07,16:15:00,Downtown,Coffee,Latte,4.25,1,4.25
5327,2024-10-08,06:45:00,Downtown,Tea,Earl Grey,3.0,1,3.0
5328,2024-10-08,17:47:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5329,2024-10-08,11:09:00,Downtown,Tea,Herbal Blend,3.1,2,6.2
5330,2024-10-08,08:49:00,Downtown,Coffee,Espresso,2.75,2,5.5
5331,2024-10-08,08:52:00,Downtown,Coffee,Espresso,2.75,1,2.75
5332,2024-10-08,13:02:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
5333,2024-10-08,07:58:00,Downtown,Coffee,Espresso,2.75,1,2.75
5334,2024-10-08,15:49:00,Downtown,Bakery,Bagel,2.75,3,8.25
5335,2024-10-08,15:19:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5336,2024-10-08,07:03:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
5337,2024-10-08,10:51:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5338,2024-10-08,18:16:00,Downtown,Tea,Green Tea,3.0,1,3.0
5339,2024-10-08,10:53:00,Downtown,Coffee,Latte,4.25,1,4.25
5340,2024-10-08,18:31:00,Downtown,Bakery,Bagel,2.75,1,2.75
5341,2024-10-08,13:23:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5342,2024-10-08,10:59:00,Riverside,Coffee,Espresso,2.75,1,2.75
5343,2024-10-09,18:52:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
5344,2024-10-09,19:57:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
5345,2024-10-09,13:20:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5346,2024-10-09,15:52:00,Uptown Mall,Coffee,Americano,3.25,2,6.5
5347,2024-10-09,08:33:00,Riverside,Coffee,Espresso,2.75,2,5.5
5348,2024-10-09,06:06:00,Riverside,Coffee,Americano,3.25,2,6.5
5349,2024-10-09,13:33:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
5350,2024-10-09,10:40:00,Downtown,Coffee,Espresso,2.75,1,2.75
5351,2024-10-09,19:38:00,Downtown,Tea,Chai Latte,4.1,1,4.1
5352,2024-10-09,17:03:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,2,5.0
5353,2024-10-09,18:05:00,Riverside,Coffee,Americano,3.25,1,3.25
5354,2024-10-09,11:36:00,Riverside,Coffee,Espresso,2.75,1,2.75
5355,2024-10-09,07:55:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5356,2024-10-09,17:21:00,Downtown,Coffee,Americano,3.25,1,3.25
5357,2024-10-09,08:31:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
5358,2024-10-09,09:54:00,Riverside,Tea,Green Tea,3.0,1,3.0
5359,2024-10-09,14:32:00,Downtown,Coffee,Americano,3.25,1,3.25
5360,2024-10-09,08:24:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
5361,2024-10-09,12:58:00,Downtown,Tea,Herbal Blend,3.1,1,3.1
5362,2024-10-09,14:49:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
5363,2024-10-09,14:25:00,Riverside,Coffee,Mocha,4.75,1,4.75
5364,2024-10-09,19:39:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
5365,2024-10-10,10:07:00,Downtown,Coffee,Latte,4.25,1,4.25
5366,2024-10-10,12:38:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5367,2024-10-10,13:54:00,Downtown,Coffee,Latte,4.25,1,4.25
5368,2024-10-10,07:38:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
5369,2024-10-10,16:42:00,Downtown,Coffee,Espresso,2.75,1,2.75
5370,2024-10-10,09:17:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5371,2024-10-10,18:56:00,Riverside,Merchandise,12oz Mug,12.0,1,12.0
5372,2024-10-10,19:39:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5373,2024-10-10,06:20:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5374,2024-10-10,10:09:00,Downtown,Coffee,Latte,4.25,1,4.25
5375,2024-10-10,08:25:00,Riverside,Bakery,Bagel,2.75,2,5.5
5376,2024-10-10,08:54:00,Downtown,Coffee,Americano,3.25,2,6.5
5377,2024-10-10,17:41:00,Riverside,Tea,Chai Latte,4.1,1,4.1
5378,2024-10-10,19:02:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
5379,2024-10-11,10:37:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5380,2024-10-11,10:05:00,Downtown,Coffee,Mocha,4.75,1,4.75
5381,2024-10-11,07:08:00,Uptown Mall,Tea,Earl Grey,3.0,3,9.0
5382,2024-10-11,18:08:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
5383,2024-10-11,12:27:00,Downtown,Bakery,Bagel,2.75,1,2.75
5384,2024-10-11,15:00:00,Riverside,Coffee,Mocha,4.75,2,9.5
5385,2024-10-11,14:07:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
5386,2024-10-11,07:24:00,Downtown,Coffee,Mocha,4.75,1,4.75
5387,2024-10-11,19:33:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5388,2024-10-11,09:22:00,Riverside,Tea,Chai Latte,4.1,1,4.1
5389,2024-10-11,15:06:00,Downtown,Coffee,Espresso,2.75,1,2.75
5390,2024-10-11,12:38:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
5391,2024-10-12,16:04:00,Downtown,Bakery,Croissant,3.5,3,10.5
5392,2024-10-12,08:03:00,Downtown,Bakery,Croissant,3.5,1,3.5
5393,2024-10-12,17:06:00,Riverside,Coffee,Latte,4.25,2,8.5
5394,2024-10-12,15:47:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
5395,2024-10-12,10:53:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
5396,2024-10-12,12:41:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
5397,2024-10-12,08:16:00,Uptown Mall,Tea,Earl Grey,3.0,1,3.0
5398,2024-10-12,15:23:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5399,2024-10-12,18:06:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5400,2024-10-12,19:13:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5401,2024-10-12,16:57:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5402,2024-10-12,10:55:00,Uptown Mall,Bakery,Bagel,2.75,2,5.5
5403,2024-10-12,08:06:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
5404,2024-10-12,17:42:00,Riverside,Tea,Herbal Blend,3.1,2,6.2
5405,2024-10-12,12:11:00,Downtown,Coffee,Espresso,2.75,1,2.75
5406,2024-10-13,18:11:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
5407,2024-10-13,13:33:00,Riverside,Bakery,Croissant,3.5,1,3.5
5408,2024-10-13,13:31:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5409,2024-10-13,12:16:00,Downtown,Merchandise,Ground Coffee Bag,14.5,1,14.5
5410,2024-10-13,10:32:00,Riverside,Coffee,Espresso,2.75,2,5.5
5411,2024-10-13,15:05:00,Riverside,Coffee,Mocha,4.75,1,4.75
5412,2024-10-13,15:29:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5413,2024-10-13,09:40:00,Riverside,Coffee,Latte,4.25,1,4.25
5414,2024-10-13,19:56:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5415,2024-10-13,07:28:00,Riverside,Coffee,Cold Brew,4.5,2,9.0
5416,2024-10-13,18:29:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5417,2024-10-13,09:46:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
5418,2024-10-13,10:26:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
5419,2024-10-13,16:31:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5420,2024-10-13,13:53:00,Riverside,Bakery,Blueberry Muffin,3.25,1,3.25
5421,2024-10-13,12:30:00,Riverside,Tea,Herbal Blend,3.1,1,3.1
5422,2024-10-13,16:06:00,Riverside,Coffee,Espresso,2.75,1,2.75
5423,2024-10-13,08:40:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5424,2024-10-13,16:42:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
5425,2024-10-13,19:58:00,Uptown Mall,Merchandise,12oz Mug,12.0,1,12.0
5426,2024-10-13,07:32:00,Downtown,Coffee,Americano,3.25,3,9.75
5427,2024-10-13,17:50:00,Riverside,Coffee,Americano,3.25,1,3.25
5428,2024-10-13,14:22:00,Downtown,Coffee,Mocha,4.75,1,4.75
5429,2024-10-14,06:57:00,Downtown,Tea,Green Tea,3.0,2,6.0
5430,2024-10-14,15:18:00,Downtown,Coffee,Latte,4.25,1,4.25
5431,2024-10-14,15:29:00,Riverside,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5432,2024-10-14,08:17:00,Downtown,Coffee,Cold Brew,4.5,3,13.5
5433,2024-10-14,10:31:00,Downtown,Coffee,Americano,3.25,1,3.25
5434,2024-10-14,15:40:00,Riverside,Merchandise,Reusable Cup,9.0,1,9.0
5435,2024-10-14,12:53:00,Downtown,Bakery,Bagel,2.75,1,2.75
5436,2024-10-14,18:07:00,Downtown,Tea,Green Tea,3.0,1,3.0
5437,2024-10-14,09:51:00,Downtown,Bakery,Bagel,2.75,1,2.75
5438,2024-10-14,15:17:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5439,2024-10-14,14:37:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5440,2024-10-14,07:14:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5441,2024-10-14,07:03:00,Downtown,Coffee,Espresso,2.75,1,2.75
5442,2024-10-14,18:50:00,Riverside,Coffee,Americano,3.25,1,3.25
5443,2024-10-14,11:48:00,Downtown,Bakery,Bagel,2.75,1,2.75
5444,2024-10-14,16:18:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
5445,2024-10-14,14:09:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5446,2024-10-14,07:58:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5447,2024-10-14,07:16:00,Uptown Mall,Bakery,Blueberry Muffin,3.25,1,3.25
5448,2024-10-14,09:18:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5449,2024-10-14,15:14:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5450,2024-10-15,11:09:00,Riverside,Coffee,Mocha,4.75,1,4.75
5451,2024-10-15,17:41:00,Uptown Mall,Bakery,Croissant,3.5,2,7.0
5452,2024-10-15,08:22:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
5453,2024-10-15,10:48:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5454,2024-10-15,12:28:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5455,2024-10-15,09:44:00,Downtown,Bakery,Croissant,3.5,1,3.5
5456,2024-10-15,07:53:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5457,2024-10-15,06:43:00,Downtown,Merchandise,Gift Card,25.0,1,25.0
5458,2024-10-15,09:58:00,Uptown Mall,Coffee,Mocha,4.75,2,9.5
5459,2024-10-15,19:31:00,Downtown,Coffee,Espresso,2.75,1,2.75
5460,2024-10-15,19:18:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5461,2024-10-15,12:28:00,Riverside,Tea,Earl Grey,3.0,2,6.0
5462,2024-10-15,15:00:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5463,2024-10-15,17:11:00,Uptown Mall,Coffee,Cappuccino,4.0,1,4.0
5464,2024-10-15,11:57:00,Uptown Mall,Tea,Green Tea,3.0,2,6.0
5465,2024-10-15,10:32:00,Riverside,Tea,Green Tea,3.0,1,3.0
5466,2024-10-15,13:32:00,Riverside,Coffee,Latte,4.25,1,4.25
5467,2024-10-15,06:12:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5468,2024-10-15,14:08:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5469,2024-10-15,11:42:00,Downtown,Coffee,Latte,4.25,1,4.25
5470,2024-10-16,19:18:00,Riverside,Bakery,Croissant,3.5,1,3.5
5471,2024-10-16,19:50:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5472,2024-10-16,09:58:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5473,2024-10-16,19:53:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5474,2024-10-16,11:10:00,Uptown Mall,Bakery,Croissant,3.5,1,3.5
5475,2024-10-16,09:38:00,Downtown,Tea,Green Tea,3.0,1,3.0
5476,2024-10-16,12:45:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5477,2024-10-16,10:53:00,Uptown Mall,Coffee,Espresso,2.75,1,2.75
5478,2024-10-16,08:58:00,Riverside,Merchandise,Gift Card,25.0,2,50.0
5479,2024-10-16,14:43:00,Downtown,Coffee,Latte,4.25,1,4.25
5480,2024-10-16,17:21:00,Downtown,Coffee,Latte,4.25,1,4.25
5481,2024-10-16,14:18:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5482,2024-10-16,08:56:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5483,2024-10-16,06:19:00,Downtown,Bakery,Bagel,2.75,1,2.75
5484,2024-10-16,14:15:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
5485,2024-10-16,18:06:00,Downtown,Coffee,Mocha,4.75,1,4.75
5486,2024-10-16,18:18:00,Downtown,Coffee,Latte,4.25,2,8.5
5487,2024-10-16,08:43:00,Riverside,Bakery,Croissant,3.5,1,3.5
5488,2024-10-16,16:14:00,Riverside,Bakery,Croissant,3.5,1,3.5
5489,2024-10-17,17:46:00,Riverside,Coffee,Latte,4.25,1,4.25
5490,2024-10-17,06:11:00,Downtown,Bakery,Croissant,3.5,2,7.0
5491,2024-10-17,14:21:00,Uptown Mall,Coffee,Mocha,4.75,1,4.75
5492,2024-10-17,16:51:00,Riverside,Bakery,Croissant,3.5,1,3.5
5493,2024-10-17,06:49:00,Riverside,Tea,Green Tea,3.0,1,3.0
5494,2024-10-17,15:34:00,Downtown,Coffee,Latte,4.25,1,4.25
5495,2024-10-17,12:40:00,Riverside,Coffee,Latte,4.25,1,4.25
5496,2024-10-17,19:15:00,Downtown,Coffee,Latte,4.25,2,8.5
5497,2024-10-17,14:22:00,Uptown Mall,Merchandise,Ground Coffee Bag,14.5,1,14.5
5498,2024-10-17,17:18:00,Downtown,Bakery,Blueberry Muffin,3.25,2,6.5
5499,2024-10-17,16:02:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5500,2024-10-17,15:29:00,Downtown,Bakery,Croissant,3.5,2,7.0
5501,2024-10-17,12:33:00,Riverside,Coffee,Americano,3.25,2,6.5
5502,2024-10-17,07:03:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5503,2024-10-17,14:32:00,Downtown,Bakery,Croissant,3.5,1,3.5
5504,2024-10-17,13:11:00,Downtown,Coffee,Mocha,4.75,1,4.75
5505,2024-10-17,18:39:00,Downtown,Coffee,Americano,3.25,1,3.25
5506,2024-10-17,07:49:00,Downtown,Coffee,Espresso,2.75,1,2.75
5507,2024-10-17,11:45:00,Downtown,Coffee,Americano,3.25,2,6.5
5508,2024-10-17,06:00:00,Uptown Mall,Tea,Green Tea,3.0,1,3.0
5509,2024-10-18,17:56:00,Riverside,Coffee,Americano,3.25,2,6.5
5510,2024-10-18,16:29:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5511,2024-10-18,09:57:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5512,2024-10-18,11:56:00,Downtown,Coffee,Espresso,2.75,1,2.75
5513,2024-10-18,17:04:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
5514,2024-10-18,10:21:00,Riverside,Tea,Earl Grey,3.0,1,3.0
5515,2024-10-18,08:27:00,Riverside,Coffee,Cold Brew,4.5,1,4.5
5516,2024-10-18,17:01:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5517,2024-10-18,09:40:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5518,2024-10-18,17:54:00,Riverside,Coffee,Mocha,4.75,1,4.75
5519,2024-10-18,14:48:00,Downtown,Coffee,Latte,4.25,1,4.25
5520,2024-10-18,17:59:00,Riverside,Tea,Earl Grey,3.0,1,3.0
5521,2024-10-18,17:42:00,Downtown,Tea,Chai Latte,4.1,1,4.1
5522,2024-10-18,18:01:00,Downtown,Bakery,Bagel,2.75,1,2.75
5523,2024-10-18,11:18:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5524,2024-10-18,11:49:00,Downtown,Merchandise,Reusable Cup,9.0,3,27.0
5525,2024-10-18,13:02:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5526,2024-10-19,09:46:00,Uptown Mall,Tea,Chai Latte,4.1,1,4.1
5527,2024-10-19,10:42:00,Downtown,Coffee,Latte,4.25,1,4.25
5528,2024-10-19,17:40:00,Riverside,Coffee,Espresso,2.75,2,5.5
5529,2024-10-19,18:33:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
5530,2024-10-19,09:58:00,Uptown Mall,Bakery,Bagel,2.75,1,2.75
5531,2024-10-19,07:04:00,Riverside,Tea,Green Tea,3.0,1,3.0
5532,2024-10-19,18:16:00,Downtown,Coffee,Americano,3.25,1,3.25
5533,2024-10-19,10:21:00,Downtown,Coffee,Espresso,2.75,1,2.75
5534,2024-10-19,07:24:00,Uptown Mall,Merchandise,Reusable Cup,9.0,1,9.0
5535,2024-10-19,17:30:00,Downtown,Coffee,Americano,3.25,3,9.75
5536,2024-10-19,19:24:00,Uptown Mall,Coffee,Cold Brew,4.5,1,4.5
5537,2024-10-19,06:59:00,Downtown,Coffee,Espresso,2.75,2,5.5
5538,2024-10-19,16:38:00,Downtown,Coffee,Mocha,4.75,1,4.75
5539,2024-10-19,11:15:00,Downtown,Merchandise,12oz Mug,12.0,1,12.0
5540,2024-10-19,13:10:00,Riverside,Coffee,Americano,3.25,1,3.25
5541,2024-10-19,12:30:00,Downtown,Coffee,Cappuccino,4.0,2,8.0
5542,2024-10-19,14:38:00,Riverside,Coffee,Cappuccino,4.0,1,4.0
5543,2024-10-19,16:12:00,Downtown,Coffee,Cold Brew,4.5,3,13.5
5544,2024-10-19,06:43:00,Downtown,Coffee,Cappuccino,4.0,1,4.0
5545,2024-10-19,08:25:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5546,2024-10-19,13:32:00,Downtown,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5547,2024-10-19,12:50:00,Uptown Mall,Coffee,Latte,4.25,1,4.25
5548,2024-10-19,12:52:00,Downtown,Coffee,Cold Brew,4.5,1,4.5
5549,2024-10-19,18:16:00,Downtown,Tea,Earl Grey,3.0,1,3.0
5550,2024-10-19,09:36:00,Downtown,Tea,Green Tea,3.0,1,3.0
5551,2024-10-19,13:49:00,Downtown,Bakery,Bagel,2.75,2,5.5
5552,2024-10-20,11:43:00,Downtown,Coffee,Espresso,2.75,1,2.75
5553,2024-10-20,10:06:00,Uptown Mall,Merchandise,Gift Card,25.0,1,25.0
5554,2024-10-20,18:47:00,Uptown Mall,Bakery,Chocolate Chip Cookie,2.5,1,2.5
5555,2024-10-20,11:24:00,Riverside,Coffee,Cappuccino,4.0,2,8.0
5556,2024-10-20,12:27:00,Uptown Mall,Coffee,Americano,3.25,1,3.25
